Southeast.Winds,Northeast.Winds,Abundance,Error,Species
0.45,-0.3,0.379906092,0.231040662,Mullet
0.5,-0.3,0.387738237,0.245282689,Mullet
0.55,-0.3,0.394997875,0.23271135,Mullet
0.6,-0.3,0.401685006,0.217598455,Mullet
0.65,-0.3,0.40779963,0.229949256,Mullet
0.7,-0.3,0.413341748,0.216721999,Mullet
0.75,-0.3,0.418311358,0.21569215,Mullet
0.8,-0.3,0.422708462,0.210882873,Mullet
0.85,-0.3,0.42653306,0.210885439,Mullet
0.9,-0.3,0.42978515,0.208785733,Mullet
0.95,-0.3,0.432464734,0.226579264,Mullet
1,-0.3,0.434571811,0.22172009,Mullet
1.05,-0.3,0.436106381,0.242584015,Mullet
1.1,-0.3,0.437068444,0.215084272,Mullet
1.15,-0.3,0.437458001,0.237959644,Mullet
1.2,-0.3,0.437275051,0.238303054,Mullet
1.25,-0.3,0.436519594,0.240950268,Mullet
1.3,-0.3,0.43519163,0.253138447,Mullet
1.35,-0.3,0.43329116,0.28665416,Mullet
1.4,-0.3,0.430818182,0.277450149,Mullet
1.45,-0.3,0.427772698,0.29133217,Mullet
1.5,-0.3,0.424154708,0.313544612,Mullet
1.55,-0.3,0.41996421,0.315979355,Mullet
1.6,-0.3,0.415201206,0.331771909,Mullet
1.65,-0.3,0.409865695,0.319936062,Mullet
1.7,-0.3,0.403957677,0.368317897,Mullet
1.75,-0.3,0.397477152,0.401611883,Mullet
1.8,-0.3,0.390424121,0.392539717,Mullet
1.85,-0.3,0.382798582,0.418377733,Mullet
1.9,-0.3,0.374600537,0.423121932,Mullet
1.95,-0.3,0.365829986,0.490136888,Mullet
2,-0.3,0.356486927,0.521246572,Mullet
-2,-0.25,-0.695942463,0.521847973,Mullet
-1.95,-0.25,-0.660633055,0.466300266,Mullet
-1.9,-0.25,-0.625896154,0.459701195,Mullet
-1.85,-0.25,-0.59173176,0.42390212,Mullet
-1.8,-0.25,-0.558139872,0.394050254,Mullet
-1.75,-0.25,-0.525120491,0.355410538,Mullet
-1.7,-0.25,-0.492673617,0.334837428,Mullet
-1.65,-0.25,-0.460799249,0.355865047,Mullet
-1.6,-0.25,-0.429497389,0.339913133,Mullet
-1.55,-0.25,-0.398768035,0.317000676,Mullet
-1.5,-0.25,-0.368611188,0.320177785,Mullet
-1.45,-0.25,-0.339026848,0.277118561,Mullet
-1.4,-0.25,-0.310015014,0.282455319,Mullet
-1.35,-0.25,-0.281575687,0.264563112,Mullet
-1.3,-0.25,-0.253708867,0.235782502,Mullet
-1.25,-0.25,-0.226414554,0.24534354,Mullet
-1.2,-0.25,-0.199692748,0.234262553,Mullet
-1.15,-0.25,-0.173543448,0.225759552,Mullet
-1.1,-0.25,-0.147966655,0.220153085,Mullet
-1.05,-0.25,-0.122962369,0.221969241,Mullet
-1,-0.25,-0.09853059,0.21946974,Mullet
-0.95,-0.25,-0.074671317,0.222087956,Mullet
-0.9,-0.25,-0.051384551,0.228465976,Mullet
-0.85,-0.25,-0.028670292,0.205302879,Mullet
-0.8,-0.25,-0.00652854,0.213571772,Mullet
-0.75,-0.25,0.015040706,0.203886438,Mullet
-0.7,-0.25,0.036037444,0.202663515,Mullet
-0.65,-0.25,0.056461676,0.204233264,Mullet
-0.6,-0.25,0.076313401,0.206807924,Mullet
-0.55,-0.25,0.09559262,0.211614334,Mullet
-0.5,-0.25,0.114299331,0.224310667,Mullet
-0.45,-0.25,0.132433536,0.231067736,Mullet
-0.4,-0.25,0.149995234,0.224696258,Mullet
-0.35,-0.25,0.166984426,0.218294845,Mullet
-0.3,-0.25,0.18340111,0.243839664,Mullet
-0.25,-0.25,0.199245288,0.21102118,Mullet
-0.2,-0.25,0.214516959,0.211847334,Mullet
-0.15,-0.25,0.229216123,0.229109168,Mullet
-0.1,-0.25,0.243342781,0.217143763,Mullet
-0.05,-0.25,0.256896932,0.233659631,Mullet
0,-0.25,0.269878576,0.237585507,Mullet
0.05,-0.25,0.282287713,0.238765672,Mullet
0.1,-0.25,0.294124343,0.231053176,Mullet
0.15,-0.25,0.305388467,0.24012813,Mullet
0.2,-0.25,0.316080084,0.209262543,Mullet
0.25,-0.25,0.326199194,0.23264189,Mullet
0.3,-0.25,0.335745797,0.210806915,Mullet
0.35,-0.25,0.344719894,0.217707785,Mullet
0.4,-0.25,0.353121483,0.211167854,Mullet
0.45,-0.25,0.360950566,0.228087741,Mullet
0.5,-0.25,0.368207143,0.232709777,Mullet
0.55,-0.25,0.374891212,0.226466674,Mullet
0.6,-0.25,0.381002775,0.232152162,Mullet
0.65,-0.25,0.386541831,0.225339834,Mullet
0.7,-0.25,0.39150838,0.22446712,Mullet
0.75,-0.25,0.395902422,0.214301263,Mullet
0.8,-0.25,0.399723958,0.216941296,Mullet
0.85,-0.25,0.402972987,0.226188837,Mullet
0.9,-0.25,0.405649509,0.251925976,Mullet
0.95,-0.25,0.407753524,0.22002509,Mullet
1,-0.25,0.409285033,0.226367835,Mullet
1.05,-0.25,0.410244034,0.228085913,Mullet
1.1,-0.25,0.410630529,0.224267986,Mullet
1.15,-0.25,0.410444518,0.238468097,Mullet
1.2,-0.25,0.409685999,0.24475962,Mullet
1.25,-0.25,0.408354974,0.259792055,Mullet
1.3,-0.25,0.406451442,0.273030756,Mullet
1.35,-0.25,0.403975403,0.247990567,Mullet
1.4,-0.25,0.400926857,0.292143271,Mullet
1.45,-0.25,0.397305805,0.285452375,Mullet
1.5,-0.25,0.393112246,0.316796967,Mullet
1.55,-0.25,0.38834618,0.324536439,Mullet
1.6,-0.25,0.383007607,0.333123232,Mullet
1.65,-0.25,0.377096527,0.36838706,Mullet
1.7,-0.25,0.370612941,0.334266275,Mullet
1.75,-0.25,0.363556848,0.388855639,Mullet
1.8,-0.25,0.355928248,0.398537181,Mullet
1.85,-0.25,0.347727142,0.412826448,Mullet
1.9,-0.25,0.338953528,0.440195205,Mullet
1.95,-0.25,0.329607408,0.477767594,Mullet
2,-0.25,0.319688781,0.490502917,Mullet
-2,-0.2,-0.686677493,0.489807585,Mullet
-1.95,-0.2,-0.651943654,0.463132329,Mullet
-1.9,-0.2,-0.617782321,0.454649244,Mullet
-1.85,-0.2,-0.584193495,0.417597028,Mullet
-1.8,-0.2,-0.551177175,0.391139574,Mullet
-1.75,-0.2,-0.518733363,0.393639412,Mullet
-1.7,-0.2,-0.486862057,0.394205782,Mullet
-1.65,-0.2,-0.455563258,0.352312236,Mullet
-1.6,-0.2,-0.424836966,0.354578197,Mullet
-1.55,-0.2,-0.39468318,0.29985844,Mullet
-1.5,-0.2,-0.365101902,0.304170329,Mullet
-1.45,-0.2,-0.33609313,0.286489415,Mullet
-1.4,-0.2,-0.307656865,0.294048744,Mullet
-1.35,-0.2,-0.279793106,0.253114677,Mullet
-1.3,-0.2,-0.252501855,0.253988389,Mullet
-1.25,-0.2,-0.22578311,0.250660671,Mullet
-1.2,-0.2,-0.199636872,0.24893383,Mullet
-1.15,-0.2,-0.174063141,0.236844841,Mullet
-1.1,-0.2,-0.149061916,0.240654829,Mullet
-1.05,-0.2,-0.124633198,0.221760087,Mullet
-1,-0.2,-0.100776987,0.216424723,Mullet
-0.95,-0.2,-0.077493283,0.216956156,Mullet
-0.9,-0.2,-0.054782086,0.219652183,Mullet
-0.85,-0.2,-0.032643395,0.216737764,Mullet
-0.8,-0.2,-0.011077211,0.202619394,Mullet
-0.75,-0.2,0.009916466,0.19582423,Mullet
-0.7,-0.2,0.030337636,0.217886398,Mullet
-0.65,-0.2,0.0501863,0.219400617,Mullet
-0.6,-0.2,0.069462457,0.202134102,Mullet
-0.55,-0.2,0.088166107,0.23756545,Mullet
-0.5,-0.2,0.10629725,0.217127378,Mullet
-0.45,-0.2,0.123855886,0.2309754,Mullet
-0.4,-0.2,0.140842016,0.236999109,Mullet
-0.35,-0.2,0.157255639,0.22753881,Mullet
-0.3,-0.2,0.173096755,0.234426635,Mullet
-0.25,-0.2,0.188365365,0.227820819,Mullet
-0.2,-0.2,0.203061467,0.236764634,Mullet
-0.15,-0.2,0.217185063,0.21321069,Mullet
-0.1,-0.2,0.230736152,0.215533028,Mullet
-0.05,-0.2,0.243714735,0.226067163,Mullet
0,-0.2,0.25612081,0.220942615,Mullet
0.05,-0.2,0.267954379,0.235067736,Mullet
0.1,-0.2,0.279215441,0.227810494,Mullet
0.15,-0.2,0.289903996,0.233813183,Mullet
0.2,-0.2,0.300020045,0.226952225,Mullet
0.25,-0.2,0.309563586,0.19899478,Mullet
0.3,-0.2,0.318534621,0.229914022,Mullet
0.35,-0.2,0.32693315,0.222086175,Mullet
0.4,-0.2,0.334759171,0.22200023,Mullet
0.45,-0.2,0.342012686,0.23668815,Mullet
0.5,-0.2,0.348693693,0.240913054,Mullet
0.55,-0.2,0.354802194,0.217775294,Mullet
0.6,-0.2,0.360338189,0.207596715,Mullet
0.65,-0.2,0.365301676,0.239666874,Mullet
0.7,-0.2,0.369692657,0.212974543,Mullet
0.75,-0.2,0.373511131,0.201037164,Mullet
0.8,-0.2,0.376757098,0.20978365,Mullet
0.85,-0.2,0.379430559,0.219338333,Mullet
0.9,-0.2,0.381531512,0.213602876,Mullet
0.95,-0.2,0.383059959,0.215658791,Mullet
1,-0.2,0.384015899,0.230562848,Mullet
1.05,-0.2,0.384399333,0.228682037,Mullet
1.1,-0.2,0.384210259,0.241902042,Mullet
1.15,-0.2,0.383448679,0.22804442,Mullet
1.2,-0.2,0.382114592,0.23167686,Mullet
1.25,-0.2,0.380207999,0.255770142,Mullet
1.3,-0.2,0.377728898,0.259637547,Mullet
1.35,-0.2,0.374677291,0.267663757,Mullet
1.4,-0.2,0.371053177,0.293368223,Mullet
1.45,-0.2,0.366856556,0.294633631,Mullet
1.5,-0.2,0.362087429,0.285483075,Mullet
1.55,-0.2,0.356745794,0.306532198,Mullet
1.6,-0.2,0.350831653,0.347965568,Mullet
1.65,-0.2,0.344345005,0.331415421,Mullet
1.7,-0.2,0.337285851,0.341849801,Mullet
1.75,-0.2,0.329654189,0.368125094,Mullet
1.8,-0.2,0.321450021,0.422110843,Mullet
1.85,-0.2,0.312673346,0.409389661,Mullet
1.9,-0.2,0.303324164,0.490910165,Mullet
1.95,-0.2,0.293402476,0.410225591,Mullet
2,-0.2,0.282908281,0.476784851,Mullet
-2,-0.15,-0.677394878,0.540429146,Mullet
-1.95,-0.15,-0.643236607,0.482170163,Mullet
-1.9,-0.15,-0.609650843,0.472536563,Mullet
-1.85,-0.15,-0.576637585,0.422083289,Mullet
-1.8,-0.15,-0.544196834,0.404025935,Mullet
-1.75,-0.15,-0.51232859,0.385826288,Mullet
-1.7,-0.15,-0.481032852,0.354545868,Mullet
-1.65,-0.15,-0.450309622,0.366202672,Mullet
-1.6,-0.15,-0.420158898,0.323871546,Mullet
-1.55,-0.15,-0.390580681,0.30666515,Mullet
-1.5,-0.15,-0.361574971,0.271918712,Mullet
-1.45,-0.15,-0.333141767,0.286536386,Mullet
-1.4,-0.15,-0.30528107,0.302530167,Mullet
-1.35,-0.15,-0.27799288,0.263344338,Mullet
-1.3,-0.15,-0.251277197,0.25934606,Mullet
-1.25,-0.15,-0.225134021,0.245620251,Mullet
-1.2,-0.15,-0.199563351,0.241152065,Mullet
-1.15,-0.15,-0.174565188,0.243689795,Mullet
-1.1,-0.15,-0.150139532,0.216434761,Mullet
-1.05,-0.15,-0.126286383,0.225975711,Mullet
-1,-0.15,-0.10300574,0.219578139,Mullet
-0.95,-0.15,-0.080297604,0.214289052,Mullet
-0.9,-0.15,-0.058161975,0.21304945,Mullet
-0.85,-0.15,-0.036598853,0.225588046,Mullet
-0.8,-0.15,-0.015608238,0.201044834,Mullet
-0.75,-0.15,0.004809871,0.210077438,Mullet
-0.7,-0.15,0.024655473,0.201352261,Mullet
-0.65,-0.15,0.043928568,0.224978103,Mullet
-0.6,-0.15,0.062629157,0.201213661,Mullet
-0.55,-0.15,0.080757238,0.215088913,Mullet
-0.5,-0.15,0.098312813,0.215905642,Mullet
-0.45,-0.15,0.115295881,0.224567807,Mullet
-0.4,-0.15,0.131706443,0.226162974,Mullet
-0.35,-0.15,0.147544497,0.225702766,Mullet
-0.3,-0.15,0.162810045,0.217040068,Mullet
-0.25,-0.15,0.177503086,0.227763754,Mullet
-0.2,-0.15,0.19162362,0.248777007,Mullet
-0.15,-0.15,0.205171648,0.231428798,Mullet
-0.1,-0.15,0.218147169,0.228355273,Mullet
-0.05,-0.15,0.230550183,0.253571857,Mullet
0,-0.15,0.24238069,0.222104447,Mullet
0.05,-0.15,0.25363869,0.220913322,Mullet
0.1,-0.15,0.264324184,0.245092703,Mullet
0.15,-0.15,0.274437171,0.229437422,Mullet
0.2,-0.15,0.283977651,0.235019082,Mullet
0.25,-0.15,0.292945624,0.240273218,Mullet
0.3,-0.15,0.301341091,0.237379533,Mullet
0.35,-0.15,0.30916405,0.225556164,Mullet
0.4,-0.15,0.316414503,0.226025431,Mullet
0.45,-0.15,0.32309245,0.226247445,Mullet
0.5,-0.15,0.329197889,0.2333975,Mullet
0.55,-0.15,0.334730822,0.236938317,Mullet
0.6,-0.15,0.339691248,0.213792454,Mullet
0.65,-0.15,0.344079167,0.219671055,Mullet
0.7,-0.15,0.347894579,0.231889487,Mullet
0.75,-0.15,0.351137485,0.214714157,Mullet
0.8,-0.15,0.353807884,0.218449474,Mullet
0.85,-0.15,0.355905776,0.217712713,Mullet
0.9,-0.15,0.357431161,0.211935877,Mullet
0.95,-0.15,0.358384039,0.22548376,Mullet
1,-0.15,0.358764411,0.220486085,Mullet
1.05,-0.15,0.358572276,0.237237309,Mullet
1.1,-0.15,0.357807634,0.235358061,Mullet
1.15,-0.15,0.356470486,0.230256491,Mullet
1.2,-0.15,0.354560831,0.255410777,Mullet
1.25,-0.15,0.352078668,0.240265296,Mullet
1.3,-0.15,0.349024,0.240231964,Mullet
1.35,-0.15,0.345396824,0.258214375,Mullet
1.4,-0.15,0.341197142,0.279478139,Mullet
1.45,-0.15,0.336424952,0.273883169,Mullet
1.5,-0.15,0.331080256,0.276278468,Mullet
1.55,-0.15,0.325163054,0.304828519,Mullet
1.6,-0.15,0.318673344,0.338164823,Mullet
1.65,-0.15,0.311611128,0.344008297,Mullet
1.7,-0.15,0.303976405,0.347951292,Mullet
1.75,-0.15,0.295769175,0.401480612,Mullet
1.8,-0.15,0.286989439,0.39939474,Mullet
1.85,-0.15,0.277637195,0.415277682,Mullet
1.9,-0.15,0.267712445,0.452157478,Mullet
1.95,-0.15,0.257215188,0.43410719,Mullet
2,-0.15,0.246145425,0.512179556,Mullet
-2,-0.1,-0.668094618,0.479162982,Mullet
-1.95,-0.1,-0.634511915,0.430134678,Mullet
-1.9,-0.1,-0.601501719,0.473398239,Mullet
-1.85,-0.1,-0.56906403,0.401637392,Mullet
-1.8,-0.1,-0.537198848,0.407630373,Mullet
-1.75,-0.1,-0.505906172,0.367252251,Mullet
-1.7,-0.1,-0.475186003,0.399681402,Mullet
-1.65,-0.1,-0.445038341,0.345153072,Mullet
-1.6,-0.1,-0.415463185,0.3459131,Mullet
-1.55,-0.1,-0.386460537,0.327239004,Mullet
-1.5,-0.1,-0.358030395,0.32309334,Mullet
-1.45,-0.1,-0.330172759,0.290472547,Mullet
-1.4,-0.1,-0.302887631,0.26252239,Mullet
-1.35,-0.1,-0.27617501,0.254388236,Mullet
-1.3,-0.1,-0.250034895,0.261054913,Mullet
-1.25,-0.1,-0.224467287,0.263111193,Mullet
-1.2,-0.1,-0.199472185,0.25050502,Mullet
-1.15,-0.1,-0.175049591,0.230040866,Mullet
-1.1,-0.1,-0.151199503,0.253808419,Mullet
-1.05,-0.1,-0.127921922,0.227667157,Mullet
-1,-0.1,-0.105216848,0.230968464,Mullet
-0.95,-0.1,-0.083084281,0.21387187,Mullet
-0.9,-0.1,-0.06152422,0.208652657,Mullet
-0.85,-0.1,-0.040536666,0.198338653,Mullet
-0.8,-0.1,-0.020121619,0.219032809,Mullet
-0.75,-0.1,-0.000279079,0.215355429,Mullet
-0.7,-0.1,0.018990955,0.215439015,Mullet
-0.65,-0.1,0.037688482,0.237239798,Mullet
-0.6,-0.1,0.055813502,0.222687099,Mullet
-0.55,-0.1,0.073366015,0.213796305,Mullet
-0.5,-0.1,0.090346022,0.207560518,Mullet
-0.45,-0.1,0.106753521,0.235374602,Mullet
-0.4,-0.1,0.122588514,0.242200904,Mullet
-0.35,-0.1,0.137851,0.230024108,Mullet
-0.3,-0.1,0.15254098,0.238272906,Mullet
-0.25,-0.1,0.166658452,0.236040537,Mullet
-0.2,-0.1,0.180203418,0.237964378,Mullet
-0.15,-0.1,0.193175877,0.244839635,Mullet
-0.1,-0.1,0.20557583,0.239565166,Mullet
-0.05,-0.1,0.217403275,0.239971923,Mullet
0,-0.1,0.228658214,0.242563297,Mullet
0.05,-0.1,0.239340646,0.235983672,Mullet
0.1,-0.1,0.249450571,0.226551271,Mullet
0.15,-0.1,0.25898799,0.239987253,Mullet
0.2,-0.1,0.267952902,0.241624807,Mullet
0.25,-0.1,0.276345306,0.255435364,Mullet
0.3,-0.1,0.284165205,0.215381925,Mullet
0.35,-0.1,0.291412596,0.249010047,Mullet
0.4,-0.1,0.298087481,0.256133421,Mullet
0.45,-0.1,0.304189858,0.233029954,Mullet
0.5,-0.1,0.30971973,0.224628061,Mullet
0.55,-0.1,0.314677094,0.234379823,Mullet
0.6,-0.1,0.319061951,0.239003626,Mullet
0.65,-0.1,0.322874302,0.23192592,Mullet
0.7,-0.1,0.326114146,0.226202619,Mullet
0.75,-0.1,0.328781483,0.218126232,Mullet
0.8,-0.1,0.330876314,0.220757397,Mullet
0.85,-0.1,0.332398637,0.228984961,Mullet
0.9,-0.1,0.333348454,0.22706529,Mullet
0.95,-0.1,0.333725765,0.208679412,Mullet
1,-0.1,0.333530568,0.224672505,Mullet
1.05,-0.1,0.332762864,0.226225201,Mullet
1.1,-0.1,0.331422654,0.22829333,Mullet
1.15,-0.1,0.329509937,0.251897922,Mullet
1.2,-0.1,0.327024714,0.249192469,Mullet
1.25,-0.1,0.323966983,0.241666616,Mullet
1.3,-0.1,0.320336746,0.267671467,Mullet
1.35,-0.1,0.316134002,0.277032833,Mullet
1.4,-0.1,0.311358751,0.280392462,Mullet
1.45,-0.1,0.306010994,0.305239818,Mullet
1.5,-0.1,0.300090729,0.3018325,Mullet
1.55,-0.1,0.293597958,0.328032881,Mullet
1.6,-0.1,0.28653268,0.322397241,Mullet
1.65,-0.1,0.278894896,0.333999183,Mullet
1.7,-0.1,0.270684604,0.353500965,Mullet
1.75,-0.1,0.261901806,0.375077026,Mullet
1.8,-0.1,0.252546501,0.37671948,Mullet
1.85,-0.1,0.242618689,0.409146103,Mullet
1.9,-0.1,0.232118371,0.464507234,Mullet
1.95,-0.1,0.221045545,0.464306501,Mullet
2,-0.1,0.209400213,0.465256867,Mullet
-2,-0.05,-0.658776713,0.46926265,Mullet
-1.95,-0.05,-0.625769579,0.511355164,Mullet
-1.9,-0.05,-0.593334951,0.44366726,Mullet
-1.85,-0.05,-0.56147283,0.409980098,Mullet
-1.8,-0.05,-0.530183216,0.423165082,Mullet
-1.75,-0.05,-0.499466109,0.40029169,Mullet
-1.7,-0.05,-0.469321508,0.365611031,Mullet
-1.65,-0.05,-0.439749415,0.361416452,Mullet
-1.6,-0.05,-0.410749827,0.327071213,Mullet
-1.55,-0.05,-0.382322747,0.308647121,Mullet
-1.5,-0.05,-0.354468174,0.315852736,Mullet
-1.45,-0.05,-0.327186107,0.313797411,Mullet
-1.4,-0.05,-0.300476547,0.288066063,Mullet
-1.35,-0.05,-0.274339494,0.283619757,Mullet
-1.3,-0.05,-0.248774947,0.254166421,Mullet
-1.25,-0.05,-0.223782908,0.252385235,Mullet
-1.2,-0.05,-0.199363375,0.244681911,Mullet
-1.15,-0.05,-0.175516349,0.242890175,Mullet
-1.1,-0.05,-0.152241829,0.228618324,Mullet
-1.05,-0.05,-0.129539817,0.222039572,Mullet
-1,-0.05,-0.107410311,0.219173091,Mullet
-0.95,-0.05,-0.085853312,0.22774913,Mullet
-0.9,-0.05,-0.06486882,0.203891954,Mullet
-0.85,-0.05,-0.044456834,0.215224569,Mullet
-0.8,-0.05,-0.024617355,0.212431979,Mullet
-0.75,-0.05,-0.005350383,0.212110955,Mullet
-0.7,-0.05,0.013344082,0.213253513,Mullet
-0.65,-0.05,0.03146604,0.206123932,Mullet
-0.6,-0.05,0.049015492,0.218924096,Mullet
-0.55,-0.05,0.065992437,0.206208145,Mullet
-0.5,-0.05,0.082396875,0.221769451,Mullet
-0.45,-0.05,0.098228806,0.218900505,Mullet
-0.4,-0.05,0.113488231,0.231720186,Mullet
-0.35,-0.05,0.128175148,0.237182144,Mullet
-0.3,-0.05,0.142289559,0.226965418,Mullet
-0.25,-0.05,0.155831464,0.23365131,Mullet
-0.2,-0.05,0.168800861,0.245299064,Mullet
-0.15,-0.05,0.181197752,0.244412102,Mullet
-0.1,-0.05,0.193022136,0.242004015,Mullet
-0.05,-0.05,0.204274013,0.234316279,Mullet
0,-0.05,0.214953383,0.240667484,Mullet
0.05,-0.05,0.225060247,0.233921971,Mullet
0.1,-0.05,0.234594604,0.228909073,Mullet
0.15,-0.05,0.243556454,0.231976095,Mullet
0.2,-0.05,0.251945797,0.230399036,Mullet
0.25,-0.05,0.259762634,0.248134357,Mullet
0.3,-0.05,0.267006964,0.231000921,Mullet
0.35,-0.05,0.273678787,0.22741997,Mullet
0.4,-0.05,0.279778103,0.240229234,Mullet
0.45,-0.05,0.285304912,0.219061874,Mullet
0.5,-0.05,0.290259215,0.222705599,Mullet
0.55,-0.05,0.294641011,0.234147882,Mullet
0.6,-0.05,0.2984503,0.23743693,Mullet
0.65,-0.05,0.301687082,0.229866172,Mullet
0.7,-0.05,0.304351358,0.229938273,Mullet
0.75,-0.05,0.306443127,0.226811985,Mullet
0.8,-0.05,0.307962389,0.208152665,Mullet
0.85,-0.05,0.308909144,0.238743273,Mullet
0.9,-0.05,0.309283393,0.241125819,Mullet
0.95,-0.05,0.309085134,0.241720786,Mullet
1,-0.05,0.308314369,0.238172406,Mullet
1.05,-0.05,0.306971098,0.234160405,Mullet
1.1,-0.05,0.305055319,0.268244525,Mullet
1.15,-0.05,0.302567034,0.253940972,Mullet
1.2,-0.05,0.299506242,0.260241298,Mullet
1.25,-0.05,0.295872943,0.252954499,Mullet
1.3,-0.05,0.291667137,0.274862519,Mullet
1.35,-0.05,0.286888825,0.267081055,Mullet
1.4,-0.05,0.281538006,0.272488708,Mullet
1.45,-0.05,0.27561468,0.314321013,Mullet
1.5,-0.05,0.269118847,0.28280969,Mullet
1.55,-0.05,0.262050507,0.322514114,Mullet
1.6,-0.05,0.254409661,0.33348356,Mullet
1.65,-0.05,0.246196308,0.344158865,Mullet
1.7,-0.05,0.237410448,0.372235751,Mullet
1.75,-0.05,0.228052082,0.369270367,Mullet
1.8,-0.05,0.218121208,0.386119088,Mullet
1.85,-0.05,0.207617828,0.409484177,Mullet
1.9,-0.05,0.196541941,0.417601139,Mullet
1.95,-0.05,0.184893548,0.440960174,Mullet
2,-0.05,0.172672647,0.471093598,Mullet
-2,0,-0.649441164,0.496539002,Mullet
-1.95,0,-0.617009598,0.463464769,Mullet
-1.9,0,-0.585150538,0.448928868,Mullet
-1.85,0,-0.553863986,0.441798771,Mullet
-1.8,0,-0.52314994,0.415852547,Mullet
-1.75,0,-0.493008401,0.421430573,Mullet
-1.7,0,-0.463439369,0.357022837,Mullet
-1.65,0,-0.434442844,0.378583843,Mullet
-1.6,0,-0.406018825,0.327305411,Mullet
-1.55,0,-0.378167313,0.334552913,Mullet
-1.5,0,-0.350888308,0.31357397,Mullet
-1.45,0,-0.324181809,0.293565921,Mullet
-1.4,0,-0.298047818,0.296630664,Mullet
-1.35,0,-0.272486333,0.281705236,Mullet
-1.3,0,-0.247497355,0.254329458,Mullet
-1.25,0,-0.223080884,0.255500124,Mullet
-1.2,0,-0.199236919,0.244347018,Mullet
-1.15,0,-0.175965462,0.241383229,Mullet
-1.1,0,-0.153266511,0.230071388,Mullet
-1.05,0,-0.131140066,0.239752142,Mullet
-1,0,-0.109586129,0.229300323,Mullet
-0.95,0,-0.088604698,0.226854264,Mullet
-0.9,0,-0.068195774,0.210121713,Mullet
-0.85,0,-0.048359357,0.232889942,Mullet
-0.8,0,-0.029095447,0.217402399,Mullet
-0.75,0,-0.010404043,0.193721986,Mullet
-0.7,0,0.007714853,0.196285895,Mullet
-0.65,0,0.025261243,0.218247413,Mullet
-0.6,0,0.042235127,0.245491313,Mullet
-0.55,0,0.058636503,0.223792112,Mullet
-0.5,0,0.074465373,0.231679633,Mullet
-0.45,0,0.089721736,0.207025714,Mullet
-0.4,0,0.104405592,0.218896413,Mullet
-0.35,0,0.118516941,0.252163258,Mullet
-0.3,0,0.132055784,0.22195267,Mullet
-0.25,0,0.14502212,0.233626812,Mullet
-0.2,0,0.157415949,0.235763397,Mullet
-0.15,0,0.169237271,0.230220372,Mullet
-0.1,0,0.180486087,0.24569154,Mullet
-0.05,0,0.191162396,0.238727814,Mullet
0,0,0.201266198,0.226029484,Mullet
0.05,0,0.210797493,0.229900162,Mullet
0.1,0,0.219756281,0.242955997,Mullet
0.15,0,0.228142563,0.228502741,Mullet
0.2,0,0.235956338,0.240698137,Mullet
0.25,0,0.243197606,0.248631081,Mullet
0.3,0,0.249866367,0.228100229,Mullet
0.35,0,0.255962622,0.231164187,Mullet
0.4,0,0.26148637,0.247303027,Mullet
0.45,0,0.266437611,0.23129624,Mullet
0.5,0,0.270816345,0.25073325,Mullet
0.55,0,0.274622573,0.238063534,Mullet
0.6,0,0.277856294,0.237489104,Mullet
0.65,0,0.280517508,0.217993059,Mullet
0.7,0,0.282606215,0.241646572,Mullet
0.75,0,0.284122415,0.217263185,Mullet
0.8,0,0.285066109,0.230092356,Mullet
0.85,0,0.285437296,0.225907327,Mullet
0.9,0,0.285235976,0.236545567,Mullet
0.95,0,0.284462149,0.238630983,Mullet
1,0,0.283115816,0.225520509,Mullet
1.05,0,0.281196976,0.22458286,Mullet
1.1,0,0.278705629,0.233907625,Mullet
1.15,0,0.275641775,0.239869338,Mullet
1.2,0,0.272005415,0.247695678,Mullet
1.25,0,0.267796547,0.235478837,Mullet
1.3,0,0.263015173,0.258333493,Mullet
1.35,0,0.257661293,0.280756572,Mullet
1.4,0,0.251734905,0.259147062,Mullet
1.45,0,0.245236011,0.292112391,Mullet
1.5,0,0.23816461,0.304147497,Mullet
1.55,0,0.230520702,0.316052708,Mullet
1.6,0,0.222304287,0.342329691,Mullet
1.65,0,0.213515366,0.347261985,Mullet
1.7,0,0.204153937,0.346509862,Mullet
1.75,0,0.194220002,0.391040897,Mullet
1.8,0,0.183713561,0.433867848,Mullet
1.85,0,0.172634612,0.400035675,Mullet
1.9,0,0.160983157,0.411332645,Mullet
1.95,0,0.148759195,0.440924383,Mullet
2,0,0.135962726,0.48352355,Mullet
-2,0.05,-0.640087969,0.501211944,Mullet
-1.95,0.05,-0.608231971,0.461493217,Mullet
-1.9,0.05,-0.576948481,0.439470454,Mullet
-1.85,0.05,-0.546237496,0.431141508,Mullet
-1.8,0.05,-0.516099019,0.380357478,Mullet
-1.75,0.05,-0.486533048,0.367064971,Mullet
-1.7,0.05,-0.457539585,0.328674025,Mullet
-1.65,0.05,-0.429118628,0.349159618,Mullet
-1.6,0.05,-0.401270177,0.343643726,Mullet
-1.55,0.05,-0.373994234,0.314458793,Mullet
-1.5,0.05,-0.347290797,0.316382276,Mullet
-1.45,0.05,-0.321159867,0.295601268,Mullet
-1.4,0.05,-0.295601444,0.27407973,Mullet
-1.35,0.05,-0.270615527,0.29765872,Mullet
-1.3,0.05,-0.246202118,0.264062086,Mullet
